Dataset_Source,Age,Gender,Marital_Status,Course,Mother_Qualification,Father_Qualification,Previous_Qualification,Displaced,Debtor,Tuition_Fees_Up_To_Date,Scholarship_Holder,Unemployment_Rate,Inflation_Rate,GDP,Target,Admission_Grade
Academic Success,20,1,1.0,9773.0,5,3,1.0,1,0.0,1,0.0,12.4,0.5,1.79,Enrolled,122.8
Academic Success,19,1,1.0,9773.0,3,3,1.0,1,0.0,1,0.0,13.9,-0.3,0.79,Dropout,118.0
Academic Success,18,1,1.0,9773.0,38,1,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,123.6
Academic Success,28,1,1.0,9991.0,37,37,1.0,0,0.0,0,0.0,8.9,1.4,3.51,Dropout,111.0
Academic Success,18,1,1.0,9147.0,5,1,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Graduate,144.6
Academic Success,25,1,1.0,9773.0,2,3,1.0,1,1.0,1,0.0,15.5,2.8,-4.06,Dropout,111.8
Academic Success,19,1,1.0,9238.0,1,38,1.0,0,1.0,0,0.0,8.9,1.4,3.51,Dropout,122.1
Academic Success,18,1,1.0,9070.0,38,19,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,119.9
Academic Success,29,1,1.0,9003.0,3,3,3.0,1,0.0,1,0.0,13.9,-0.3,0.79,Graduate,130.0
Academic Success,18,1,1.0,171.0,2,2,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Enrolled,118.4
Academic Success,20,1,1.0,9254.0,3,2,1.0,0,0.0,1,1.0,8.9,1.4,3.51,Graduate,112.6
Academic Success,20,1,1.0,9003.0,3,19,39.0,0,0.0,1,0.0,15.5,2.8,-4.06,Dropout,150.0
Academic Success,18,1,1.0,9070.0,3,3,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,165.8
Academic Success,21,1,1.0,9254.0,3,1,1.0,1,0.0,1,1.0,12.4,0.5,1.79,Graduate,101.7
Academic Success,18,1,1.0,9254.0,3,3,1.0,0,0.0,0,0.0,9.4,-0.8,-3.12,Dropout,124.3
Academic Success,20,1,1.0,9119.0,37,37,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,122.1
Academic Success,23,0,1.0,8014.0,37,37,1.0,0,0.0,1,0.0,15.5,2.8,-4.06,Enrolled,134.7
Academic Success,26,0,1.0,9991.0,1,37,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Dropout,154.5
Academic Success,19,0,1.0,9670.0,37,37,1.0,0,1.0,1,0.0,9.4,-0.8,-3.12,Dropout,128.8
Academic Success,24,0,1.0,9556.0,37,38,1.0,1,1.0,0,1.0,8.9,1.4,3.51,Dropout,106.0
Academic Success,20,0,1.0,9670.0,19,38,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Graduate,146.2
Academic Success,26,0,1.0,9991.0,38,3,1.0,1,1.0,0,0.0,10.8,1.4,1.74,Dropout,116.9
Academic Success,31,0,1.0,9147.0,19,37,12.0,0,0.0,1,0.0,10.8,1.4,1.74,Dropout,118.2
Academic Success,27,0,2.0,9500.0,37,37,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,105.7
Academic Success,24,0,1.0,9085.0,19,38,1.0,0,1.0,1,0.0,11.1,0.6,2.02,Graduate,126.9
Academic Success,23,0,1.0,9085.0,19,38,39.0,1,0.0,1,0.0,8.9,1.4,3.51,Enrolled,150.0
Academic Success,20,0,1.0,9500.0,38,38,1.0,1,0.0,1,1.0,13.9,-0.3,0.79,Graduate,108.4
Academic Success,20,0,1.0,9500.0,38,38,1.0,1,0.0,1,0.0,11.1,0.6,2.02,Graduate,114.2
Academic Success,24,0,1.0,9500.0,38,1,1.0,1,0.0,1,0.0,12.7,3.7,-1.7,Graduate,140.0
Academic Success,39,0,2.0,9147.0,37,37,1.0,0,0.0,1,0.0,11.1,0.6,2.02,Enrolled,142.5
Academic Success,18,0,1.0,9773.0,19,38,1.0,1,0.0,1,0.0,12.7,3.7,-1.7,Graduate,126.5
Academic Success,20,0,1.0,9085.0,37,38,1.0,0,0.0,1,0.0,11.1,0.6,2.02,Dropout,111.3
Academic Success,18,0,1.0,9500.0,1,1,1.0,1,0.0,1,0.0,15.5,2.8,-4.06,Graduate,125.1
Academic Success,19,0,1.0,9500.0,37,37,1.0,1,0.0,1,0.0,15.5,2.8,-4.06,Graduate,126.3
Academic Success,18,0,1.0,9085.0,1,19,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Graduate,142.2
Academic Success,22,0,1.0,9670.0,37,19,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Enrolled,110.2
Academic Success,18,0,1.0,9500.0,1,1,1.0,1,0.0,1,0.0,11.1,0.6,2.02,Graduate,127.0
Academic Success,18,0,1.0,9238.0,3,1,1.0,0,0.0,1,1.0,12.4,0.5,1.79,Graduate,128.6
Academic Success,30,0,4.0,9991.0,37,37,1.0,0,0.0,1,0.0,12.7,3.7,-1.7,Enrolled,130.4
Academic Success,34,0,2.0,9238.0,37,37,12.0,0,0.0,1,0.0,7.6,2.6,0.32,Graduate,134.4
Academic Success,38,0,1.0,8014.0,37,37,19.0,0,0.0,1,0.0,13.9,-0.3,0.79,Dropout,100.0
Academic Success,19,0,1.0,9500.0,37,19,1.0,1,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,133.0
Academic Success,19,0,1.0,9853.0,38,38,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Dropout,126.7
Academic Success,21,0,1.0,9773.0,1,1,1.0,0,0.0,0,0.0,10.8,1.4,1.74,Dropout,129.0
Academic Success,18,0,1.0,9773.0,2,3,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Graduate,133.7
Academic Success,20,0,1.0,9085.0,1,38,1.0,1,0.0,1,1.0,13.9,-0.3,0.79,Graduate,122.2
Academic Success,18,0,1.0,9147.0,37,38,1.0,0,0.0,1,1.0,16.2,0.3,-0.92,Graduate,128.9
Academic Success,18,0,1.0,9070.0,38,37,1.0,1,0.0,1,0.0,16.2,0.3,-0.92,Graduate,154.4
Academic Success,36,0,1.0,9556.0,37,37,2.0,1,0.0,1,1.0,12.7,3.7,-1.7,Dropout,130.0
Academic Success,18,0,1.0,9147.0,38,37,1.0,1,0.0,1,1.0,13.9,-0.3,0.79,Graduate,113.0
Academic Success,21,0,1.0,9130.0,1,29,6.0,1,0.0,1,1.0,7.6,2.6,0.32,Dropout,123.3
Academic Success,21,0,1.0,9130.0,1,3,39.0,1,1.0,1,1.0,13.9,-0.3,0.79,Dropout,130.0
Academic Success,18,0,1.0,9085.0,3,3,1.0,0,0.0,1,0.0,11.1,0.6,2.02,Graduate,101.3
Academic Success,18,0,1.0,9670.0,1,14,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,113.7
Academic Success,19,0,1.0,9500.0,38,38,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,138.8
Academic Success,29,0,2.0,9003.0,37,19,19.0,0,1.0,1,0.0,11.1,0.6,2.02,Graduate,140.0
Academic Success,20,0,1.0,9147.0,19,1,39.0,0,0.0,1,1.0,11.1,0.6,2.02,Graduate,130.0
Academic Success,18,0,1.0,9500.0,37,37,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,132.5
Academic Success,19,0,1.0,9085.0,2,1,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Graduate,117.4
Academic Success,19,0,1.0,9147.0,1,38,1.0,1,0.0,1,1.0,8.9,1.4,3.51,Graduate,109.8
Academic Success,37,0,1.0,8014.0,12,5,1.0,0,1.0,0,0.0,8.9,1.4,3.51,Dropout,116.5
Academic Success,18,0,1.0,9085.0,37,1,1.0,1,0.0,1,1.0,10.8,1.4,1.74,Graduate,165.2
Academic Success,21,0,1.0,9853.0,19,19,1.0,1,0.0,1,0.0,12.7,3.7,-1.7,Dropout,113.0
Academic Success,19,0,1.0,9238.0,1,38,1.0,0,0.0,1,1.0,12.4,0.5,1.79,Graduate,123.3
Academic Success,19,0,1.0,9670.0,3,1,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,116.7
Academic Success,35,0,2.0,9991.0,38,19,39.0,0,0.0,1,1.0,12.7,3.7,-1.7,Enrolled,110.0
Academic Success,30,0,2.0,9500.0,37,38,1.0,0,0.0,1,0.0,13.9,-0.3,0.79,Dropout,118.9
Academic Success,27,0,1.0,9773.0,34,34,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Dropout,103.6
Academic Success,45,0,2.0,9254.0,37,37,1.0,0,0.0,1,1.0,7.6,2.6,0.32,Dropout,122.7
Academic Success,50,0,2.0,8014.0,38,38,1.0,0,0.0,1,1.0,12.7,3.7,-1.7,Graduate,113.5
Academic Success,41,0,4.0,9147.0,37,37,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,128.2
Academic Success,26,0,1.0,9500.0,37,37,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Enrolled,120.0
Academic Success,44,0,1.0,9003.0,37,37,19.0,0,0.0,1,0.0,11.1,0.6,2.02,Dropout,130.0
Academic Success,23,0,5.0,9147.0,37,37,40.0,0,0.0,1,0.0,15.5,2.8,-4.06,Graduate,110.0
Academic Success,34,0,1.0,33.0,19,19,1.0,0,0.0,1,0.0,11.1,0.6,2.02,Dropout,117.7
Academic Success,21,0,1.0,9147.0,38,38,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Graduate,99.6
Academic Success,22,0,1.0,9147.0,3,37,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,117.9
Academic Success,32,0,4.0,8014.0,37,37,1.0,0,0.0,1,1.0,16.2,0.3,-0.92,Graduate,113.0
Academic Success,20,0,1.0,9556.0,1,1,1.0,1,0.0,1,0.0,15.5,2.8,-4.06,Graduate,124.4
Academic Success,59,0,2.0,8014.0,35,35,3.0,0,0.0,0,0.0,10.8,1.4,1.74,Dropout,140.0
Academic Success,30,0,2.0,9147.0,19,19,42.0,0,0.0,1,0.0,8.9,1.4,3.51,Enrolled,132.4
Academic Success,18,0,1.0,9254.0,38,36,1.0,1,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,124.0
Academic Success,25,1,2.0,9991.0,37,37,1.0,0,1.0,1,0.0,7.6,2.6,0.32,Enrolled,132.0
Academic Success,36,1,4.0,9991.0,37,37,1.0,0,0.0,1,0.0,12.7,3.7,-1.7,Graduate,149.8
Academic Success,36,1,1.0,9556.0,38,19,43.0,0,0.0,1,0.0,11.1,0.6,2.02,Dropout,160.0
Academic Success,19,1,1.0,9670.0,38,19,1.0,0,0.0,0,0.0,10.8,1.4,1.74,Dropout,114.6
Academic Success,25,1,1.0,9991.0,1,37,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,120.0
Academic Success,35,1,1.0,9003.0,37,37,19.0,0,0.0,1,0.0,15.5,2.8,-4.06,Graduate,100.0
Academic Success,20,1,1.0,9238.0,1,1,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Dropout,128.5
Academic Success,35,1,1.0,9003.0,37,37,1.0,1,0.0,0,0.0,15.5,2.8,-4.06,Dropout,113.0
Academic Success,27,0,1.0,9238.0,37,37,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,150.8
Academic Success,18,0,1.0,9500.0,19,3,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Enrolled,130.8
Academic Success,23,0,1.0,9500.0,38,19,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Enrolled,114.5
Academic Success,19,0,1.0,8014.0,19,1,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Graduate,114.8
Academic Success,18,0,1.0,9500.0,37,37,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Enrolled,126.2
Academic Success,26,0,1.0,9500.0,19,19,1.0,0,1.0,0,0.0,12.4,0.5,1.79,Dropout,129.0
Academic Success,19,0,1.0,9238.0,1,38,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Graduate,110.5
Academic Success,19,0,1.0,9500.0,38,19,1.0,1,0.0,0,0.0,12.7,3.7,-1.7,Dropout,132.5
Academic Success,18,0,1.0,171.0,19,19,1.0,1,0.0,1,0.0,13.9,-0.3,0.79,Dropout,130.7
Academic Success,19,0,1.0,9500.0,19,1,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Graduate,130.4
Academic Success,19,0,1.0,9500.0,37,37,1.0,1,0.0,1,1.0,15.5,2.8,-4.06,Graduate,124.3
Academic Success,19,0,1.0,9085.0,38,37,1.0,1,0.0,1,1.0,10.8,1.4,1.74,Graduate,132.6
Academic Success,21,0,1.0,8014.0,1,37,39.0,0,0.0,1,1.0,12.4,0.5,1.79,Graduate,146.7
Academic Success,18,0,1.0,9773.0,1,1,1.0,1,0.0,1,0.0,15.5,2.8,-4.06,Graduate,130.1
Academic Success,33,0,2.0,9254.0,38,37,3.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,120.0
Academic Success,32,0,1.0,8014.0,19,37,3.0,0,0.0,1,0.0,12.7,3.7,-1.7,Graduate,121.3
Academic Success,17,0,1.0,9500.0,19,19,1.0,1,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,133.3
Academic Success,31,0,2.0,9500.0,19,19,1.0,0,0.0,1,0.0,12.7,3.7,-1.7,Dropout,110.5
Academic Success,32,0,2.0,8014.0,19,19,1.0,0,0.0,1,1.0,15.5,2.8,-4.06,Graduate,102.5
Academic Success,18,0,1.0,9085.0,40,40,1.0,1,0.0,1,0.0,11.1,0.6,2.02,Dropout,150.9
Academic Success,31,0,1.0,9070.0,37,19,12.0,0,1.0,1,0.0,8.9,1.4,3.51,Enrolled,106.6
Academic Success,20,1,1.0,9254.0,1,1,1.0,0,0.0,1,0.0,8.9,1.4,3.51,Enrolled,118.3
Academic Success,40,1,1.0,9991.0,3,19,1.0,0,0.0,0,0.0,10.8,1.4,1.74,Dropout,117.9
Academic Success,32,1,2.0,9991.0,37,19,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,135.0
Academic Success,40,1,1.0,9119.0,19,19,3.0,0,0.0,0,0.0,12.7,3.7,-1.7,Dropout,120.0
Academic Success,18,1,1.0,171.0,1,1,1.0,0,0.0,1,1.0,16.2,0.3,-0.92,Graduate,167.1
Academic Success,28,1,1.0,9991.0,37,37,1.0,0,1.0,0,0.0,12.7,3.7,-1.7,Dropout,115.8
Academic Success,19,1,1.0,9070.0,1,1,1.0,1,1.0,1,0.0,9.4,-0.8,-3.12,Graduate,141.2
Academic Success,19,1,1.0,9773.0,1,37,1.0,0,0.0,1,1.0,15.5,2.8,-4.06,Graduate,118.4
Academic Success,21,1,1.0,9147.0,38,37,1.0,0,0.0,1,0.0,10.8,1.4,1.74,Dropout,134.3
Academic Success,22,1,1.0,9147.0,19,1,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,128.7
Academic Success,18,1,1.0,9119.0,3,1,1.0,1,0.0,0,0.0,12.4,0.5,1.79,Dropout,116.1
Academic Success,27,1,1.0,171.0,12,3,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Dropout,100.0
Academic Success,19,1,1.0,171.0,1,3,1.0,0,0.0,1,0.0,8.9,1.4,3.51,Enrolled,118.8
Academic Success,30,1,2.0,9991.0,37,37,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,130.0
Academic Success,28,1,1.0,9130.0,1,3,39.0,0,0.0,1,0.0,16.2,0.3,-0.92,Dropout,150.0
Academic Success,34,1,5.0,9119.0,37,37,1.0,0,1.0,1,1.0,9.4,-0.8,-3.12,Enrolled,116.0
Academic Success,21,1,1.0,9147.0,1,1,1.0,0,0.0,1,0.0,10.8,1.4,1.74,Enrolled,99.0
Academic Success,20,1,1.0,9238.0,1,19,1.0,0,0.0,1,1.0,16.2,0.3,-0.92,Graduate,132.0
Academic Success,31,1,1.0,9254.0,12,19,1.0,0,0.0,0,0.0,7.6,2.6,0.32,Dropout,125.0
Academic Success,21,1,1.0,9119.0,1,1,1.0,0,1.0,0,0.0,7.6,2.6,0.32,Dropout,116.2
Academic Success,27,1,1.0,9670.0,34,34,19.0,1,0.0,0,0.0,7.6,2.6,0.32,Dropout,100.0
Academic Success,19,1,1.0,9773.0,38,38,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,132.9
Academic Success,21,1,1.0,9773.0,3,1,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Enrolled,132.5
Academic Success,21,1,1.0,9003.0,19,19,39.0,1,0.0,0,0.0,16.2,0.3,-0.92,Dropout,140.0
Academic Success,35,1,1.0,9670.0,34,34,1.0,0,0.0,0,0.0,7.6,2.6,0.32,Dropout,100.1
Academic Success,28,1,1.0,9085.0,37,36,1.0,0,0.0,1,0.0,7.6,2.6,0.32,Dropout,128.2
Academic Success,24,1,1.0,9670.0,1,1,1.0,0,0.0,1,0.0,10.8,1.4,1.74,Enrolled,133.4
Academic Success,19,1,1.0,9773.0,34,1,1.0,1,0.0,0,0.0,9.4,-0.8,-3.12,Dropout,136.1
Academic Success,20,1,1.0,9670.0,1,1,1.0,0,1.0,0,0.0,13.9,-0.3,0.79,Enrolled,123.0
Academic Success,20,1,1.0,9070.0,3,19,1.0,1,0.0,1,1.0,16.2,0.3,-0.92,Graduate,130.3
Academic Success,19,1,1.0,9119.0,37,37,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Enrolled,153.7
Academic Success,37,1,1.0,9085.0,40,1,1.0,0,1.0,0,0.0,8.9,1.4,3.51,Dropout,142.5
Academic Success,19,1,1.0,9254.0,37,38,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,114.6
Academic Success,36,1,1.0,9500.0,37,37,1.0,0,0.0,1,0.0,13.9,-0.3,0.79,Dropout,108.5
Academic Success,29,1,1.0,9147.0,37,37,12.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Dropout,140.0
Academic Success,30,1,1.0,9003.0,38,37,1.0,0,0.0,1,0.0,13.9,-0.3,0.79,Graduate,120.0
Academic Success,32,1,1.0,9670.0,2,1,19.0,0,1.0,1,0.0,11.1,0.6,2.02,Dropout,120.0
Academic Success,26,1,1.0,8014.0,3,1,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Enrolled,127.6
Academic Success,37,1,2.0,9003.0,37,37,39.0,0,0.0,1,0.0,16.2,0.3,-0.92,Dropout,140.0
Academic Success,27,1,1.0,9119.0,1,12,1.0,0,0.0,1,0.0,13.9,-0.3,0.79,Dropout,111.3
Academic Success,18,1,1.0,9773.0,38,1,1.0,1,0.0,1,1.0,13.9,-0.3,0.79,Graduate,131.0
Academic Success,18,1,1.0,9500.0,38,37,1.0,0,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,139.5
Academic Success,32,1,2.0,9003.0,38,19,19.0,0,0.0,0,0.0,15.5,2.8,-4.06,Dropout,110.0
Academic Success,20,1,1.0,9119.0,3,19,39.0,0,0.0,1,0.0,12.4,0.5,1.79,Enrolled,130.0
Academic Success,22,1,1.0,9003.0,3,3,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Dropout,115.0
Academic Success,32,0,4.0,9500.0,1,19,1.0,0,0.0,1,0.0,12.4,0.5,1.79,Dropout,154.3
Academic Success,21,0,1.0,9147.0,1,37,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Enrolled,135.0
Academic Success,19,0,1.0,9670.0,1,1,1.0,0,0.0,0,0.0,10.8,1.4,1.74,Dropout,115.2
Academic Success,18,0,1.0,9773.0,19,1,1.0,1,0.0,1,1.0,8.9,1.4,3.51,Graduate,130.6
Academic Success,18,0,1.0,9147.0,1,1,1.0,1,0.0,1,1.0,8.9,1.4,3.51,Graduate,117.4
Academic Success,38,0,1.0,9147.0,3,37,2.0,1,1.0,0,0.0,15.5,2.8,-4.06,Dropout,150.0
Academic Success,21,0,1.0,9853.0,34,34,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,131.3
Academic Success,21,0,1.0,9238.0,34,37,1.0,0,0.0,0,0.0,9.4,-0.8,-3.12,Dropout,120.4
Academic Success,26,1,1.0,9991.0,37,37,1.0,0,0.0,1,0.0,7.6,2.6,0.32,Enrolled,113.6
Academic Success,19,0,1.0,9500.0,19,38,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,125.0
Academic Success,19,0,1.0,9500.0,19,37,1.0,1,0.0,1,1.0,10.8,1.4,1.74,Enrolled,132.3
Academic Success,18,0,1.0,9254.0,1,1,1.0,0,1.0,1,0.0,7.6,2.6,0.32,Dropout,142.7
Academic Success,25,0,1.0,9147.0,37,37,3.0,0,0.0,1,0.0,12.7,3.7,-1.7,Dropout,130.0
Academic Success,19,0,1.0,9500.0,37,1,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,120.8
Academic Success,18,0,1.0,9254.0,1,19,1.0,1,0.0,1,1.0,13.9,-0.3,0.79,Graduate,130.3
Academic Success,19,0,1.0,9147.0,37,37,1.0,0,0.0,1,1.0,13.9,-0.3,0.79,Graduate,119.9
Academic Success,22,0,1.0,9238.0,19,38,1.0,1,0.0,1,1.0,12.4,0.5,1.79,Graduate,110.5
Academic Success,21,0,1.0,9003.0,38,38,39.0,1,0.0,1,0.0,15.5,2.8,-4.06,Graduate,160.0
Academic Success,21,0,1.0,9085.0,19,37,1.0,1,0.0,1,1.0,8.9,1.4,3.51,Graduate,118.6
Academic Success,20,0,1.0,9853.0,38,38,1.0,0,0.0,1,1.0,11.1,0.6,2.02,Graduate,112.3
Academic Success,19,0,2.0,9147.0,19,37,1.0,0,0.0,1,0.0,10.8,1.4,1.74,Enrolled,124.4
Academic Success,18,0,1.0,9500.0,19,19,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,125.0
Academic Success,26,0,1.0,9500.0,19,19,1.0,0,0.0,1,0.0,13.9,-0.3,0.79,Dropout,105.8
Academic Success,31,0,1.0,9147.0,34,34,2.0,1,0.0,1,0.0,7.6,2.6,0.32,Dropout,121.5
Academic Success,18,0,1.0,9238.0,37,38,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Graduate,134.2
Academic Success,35,0,4.0,9147.0,19,1,3.0,0,0.0,1,0.0,11.1,0.6,2.02,Dropout,130.0
Academic Success,19,0,1.0,9085.0,37,37,1.0,1,0.0,1,0.0,12.7,3.7,-1.7,Enrolled,122.8
Academic Success,19,0,1.0,9238.0,19,38,1.0,0,0.0,1,1.0,15.5,2.8,-4.06,Graduate,108.7
Academic Success,18,0,1.0,9500.0,3,1,1.0,0,0.0,1,0.0,11.1,0.6,2.02,Graduate,136.7
Academic Success,20,0,1.0,9085.0,38,38,1.0,0,0.0,1,0.0,12.4,0.5,1.79,Graduate,119.1
Academic Success,19,0,1.0,171.0,1,1,1.0,1,0.0,1,1.0,8.9,1.4,3.51,Graduate,151.3
Academic Success,21,0,1.0,9238.0,19,37,1.0,0,0.0,1,1.0,10.8,1.4,1.74,Enrolled,108.3
Academic Success,18,0,1.0,9853.0,38,38,1.0,0,1.0,1,1.0,16.2,0.3,-0.92,Graduate,127.4
Academic Success,23,0,1.0,9500.0,19,19,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Graduate,124.0
Academic Success,21,0,1.0,9070.0,1,1,1.0,0,0.0,1,1.0,16.2,0.3,-0.92,Graduate,155.0
Academic Success,19,0,1.0,9147.0,37,38,1.0,0,0.0,1,1.0,11.1,0.6,2.02,Graduate,114.0
Academic Success,19,0,1.0,9147.0,38,19,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Enrolled,118.9
Academic Success,20,0,1.0,9085.0,19,37,42.0,1,0.0,1,0.0,8.9,1.4,3.51,Graduate,160.0
Academic Success,18,0,1.0,9147.0,3,19,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Enrolled,126.1
Academic Success,18,0,1.0,9500.0,37,37,1.0,1,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,136.5
Academic Success,19,0,2.0,9500.0,1,19,1.0,0,0.0,1,0.0,7.6,2.6,0.32,Graduate,122.3
Academic Success,21,0,1.0,9070.0,38,19,1.0,0,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,128.0
Academic Success,18,0,1.0,9238.0,38,38,1.0,1,0.0,1,1.0,12.7,3.7,-1.7,Graduate,156.5
Academic Success,20,0,1.0,9670.0,37,19,1.0,0,0.0,1,0.0,15.5,2.8,-4.06,Enrolled,125.7
Academic Success,18,0,1.0,9773.0,19,38,1.0,0,0.0,1,0.0,12.7,3.7,-1.7,Graduate,143.0
Academic Success,18,0,1.0,9500.0,19,19,1.0,1,0.0,1,1.0,15.5,2.8,-4.06,Graduate,131.9
Academic Success,32,0,2.0,9991.0,37,37,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Enrolled,113.7
Academic Success,18,0,1.0,171.0,3,3,1.0,1,0.0,1,0.0,13.9,-0.3,0.79,Graduate,155.1
Academic Success,19,0,1.0,9853.0,19,37,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Enrolled,121.1
Academic Success,18,0,1.0,9500.0,1,19,1.0,1,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,130.3
Academic Success,18,0,1.0,9500.0,1,1,1.0,0,0.0,0,0.0,9.4,-0.8,-3.12,Dropout,123.3
Academic Success,20,0,1.0,9773.0,19,38,1.0,1,0.0,1,0.0,11.1,0.6,2.02,Graduate,117.4
Academic Success,19,0,1.0,9670.0,1,12,1.0,1,0.0,1,0.0,12.4,0.5,1.79,Enrolled,140.3
Academic Success,19,0,1.0,9500.0,38,37,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Graduate,120.0
Academic Success,18,0,1.0,9147.0,38,38,1.0,0,0.0,1,0.0,9.4,-0.8,-3.12,Enrolled,133.4
Academic Success,18,0,1.0,9500.0,1,19,1.0,1,0.0,1,0.0,15.5,2.8,-4.06,Dropout,126.7
Academic Success,18,0,1.0,9500.0,1,19,1.0,1,0.0,1,1.0,12.4,0.5,1.79,Graduate,129.3
Academic Success,20,0,1.0,9500.0,3,38,1.0,1,0.0,1,0.0,11.1,0.6,2.02,Enrolled,125.7
Academic Success,19,0,1.0,9773.0,3,3,1.0,0,0.0,1,0.0,16.2,0.3,-0.92,Enrolled,144.8
Academic Success,21,0,1.0,9254.0,38,19,1.0,0,0.0,1,0.0,12.7,3.7,-1.7,Dropout,98.6
Academic Success,19,0,1.0,9853.0,38,37,1.0,1,0.0,1,1.0,11.1,0.6,2.02,Graduate,126.9
Academic Success,20,0,1.0,9238.0,19,38,1.0,1,0.0,1,1.0,15.5,2.8,-4.06,Graduate,146.7
Academic Success,21,0,1.0,9500.0,1,1,1.0,0,0.0,1,1.0,9.4,-0.8,-3.12,Graduate,117.0
Academic Success,23,0,1.0,9085.0,37,38,39.0,1,0.0,1,0.0,11.1,0.6,2.02,Dropout,130.0
Academic Success,18,0,1.0,9238.0,1,38,1.0,0,0.0,0,1.0,12.7,3.7,-1.7,Dropout,125.8
Academic Success,30,0,2.0,9991.0,3,1,3.0,0,0.0,1,0.0,12.7,3.7,-1.7,Dropout,160.0
Academic Success,20,0,1.0,9085.0,9,19,1.0,1,0.0,1,0.0,9.4,-0.8,-3.12,Dropout,134.2
Academic Success,29,0,2.0,9147.0,37,37,1.0,0,0.0,0,0.0,10.8,1.4,1.74,Dropout,96.0
Academic Success,24,0,1.0,9147.0,38,38,1.0,1,0.0,1,0.0,10.8,1.4,1.74,Enrolled,101.8
Academic Success,20,0,1.0,9238.0,19,1,1.0,1,0.0,1,0.0,7.6,2.6,0.32,Graduate,125.2
Academic Success,27,0,1.0,8014.0,37,37,1.0,0,0.0,1,0.0,13.9,-0.3,0.79,Dropout,100.0
Academic Success,23,0,2.0,9147.0,37,37,3.0,0,0.0,1,0.0,7.6,2.6,0.32,Dropout,140.0
